question_id,method,selected_slot,selected_source,automatic_error_type,correct,expected_columns,candidate_columns,gold_columns,candidate_rows,gold_rows,difficulty,order_sensitive,tables,sql_feature_tags,candidate_sql_sha256,gold_sql_sha256
Q053,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,wrong_denotation,0,3,3,3,0,2,hard,1,work_orders,filter|order-by|scalar function|time predicate,B711B5A2C02C397E013C5991B58CC692F412BCB663B792B4ACC42748013A5EC5,3EAE7BE8AF8CF36D1703C80633D8B0CE6180A8A5F4FF5EC524C2106E40CEDDF5
Q054,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,wrong_denotation,0,2,2,2,4,4,easy,1,sensor_readings,aggregation|group-by|order-by,5DC71F800F11556C2AB55ADFA0AF2AFD31AD06859675EBEF6854C15727655FA1,D8B52409C7C001AEAAFCE4E0ABE9E04718FC18D305762DFDF40537090C9269BF
Q055,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,wrong_denotation,0,1,1,1,2,2,medium,1,assets|locations,filter|join|order-by,22ED189C6D32113248D61E534405B59ECFDBDECDF0ED9E6236EEB4C0F6F10600,D415506393250DA3C55B5152424D2C8CE60A8106C2C445DD502A049F00EB2C79
Q056,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,correct,1,2,2,2,3,3,medium,1,technicians|work_orders,filter|join|order-by,FF20A5AEE908B8BB3965C6427F8C9488332BF26482E1B3DCD47743242B434C74,4289E1781826F34A34DD523F831378B0936CB18EE72A25056922A9ABEFF7589F
Q057,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,wrong_denotation,0,1,1,1,1,1,easy,0,sensor_readings,aggregation|filter|float,25A6A694DAD2BB2DE34D66D7A311680AD69B3D6FF62A262A2AE004A108574E81,E83BCDA26C405F53453C322BC9A153554DFB63AD0414921B833DAB23BFDCDA57
Q058,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,wrong_denotation,0,1,1,1,5,3,hard,1,locations,distinct|filter|nested query|order-by,5E8B486FEE161624DB4CBBFB4F48CA4A61706912BFB0EE6D02C9E964D002F866,117CE18E62A2C6F5B6F1A2D1049CA245877A54DEA51FF8654B501AA2147D96D6
Q059,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,wrong_denotation,0,2,2,2,4,18,hard,1,assets|work_orders,aggregation|group-by|left join|order-by,4AEDDFF322C8A875F1D1163147AC21B2DF894BB2CE1AF9B670323295B3E89FF5,3DFAC6294FA48460FE07FC0DEED4527955CA9F7EA62EDB72EFEF66A5219701E5
Q060,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,wrong_denotation,0,1,1,1,10,10,hard,1,assets|sensor_readings,filter|nested query|order-by,4311F9BF5AC5A005E8A014C1E2BC7B44FA89A1F92BAFBFBCF05AF9E9697FCAF8,8DFC0FBE8CC2393C9F4E29E4FCF12CC084574B2C95E1934AA8B0CF40486323AC
Q061,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,correct,1,2,2,2,1,1,easy,1,asset_types|assets,filter|join|order-by,8CFD528AA4D1A3ABFFF2CAA84A043C56D5581C335A96877B6B3F9642EDF3B35E,CB8A8CA90B5B5B65811AA50547961910F48DD4D22DC465C65D740863041AF421
Q062,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,wrong_denotation,0,2,2,2,7,7,hard,1,technicians|work_orders,aggregation|filter|group-by|left join|order-by,02080FB8AD3F628DADDEBA691E8C08ACA351C7C5C5A105733BDF75AF651EB57A,D5FE9AD86D37A053D4D7A70DB8044F96A7D0DA521ED50AEA86C7C4DE091EA3E1
Q063,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,correct,1,2,2,2,1,1,easy,1,work_orders,filter|order-by|time predicate,F087898BAF7B4C88B82EFC8B4DE88E91C6F3BE9303743369EC06F5EE23E4C823,9BC61C0E25D15E080395150B61ED05DC6A342608FE1BCB66CBB3165CAB232AC0
Q064,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,wrong_denotation,0,4,4,4,26,15,hard,1,assets|sensor_readings,float|join|nested query|order-by|time predicate,29805FF67BD9868054BB49D5E22C2B0A02CE7BC958907B51E9A7615CA71B2DAD,3668AF6F317F360422A127A07D15C6520B21A32029142BA9B9C9FF430E0EDC43
Q065,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,wrong_denotation,0,1,1,1,4,4,easy,1,assets,filter|order-by|pattern,A0EB5B6158011E57C84403D46EF0E996EFD2435CA19368508DE43C3412F0E831,C5BD5C26B91224A6B61EF52388B9D8E6E901CB40A83BC61A526D27093BA499E4
Q066,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,correct,1,1,1,1,7,7,easy,1,work_orders,filter|null|order-by,B9957B17694AC2ADF72CBA01DC6B16BAB1DC5C9E6BD22154DF387AEBA37CA38E,73EC29EE90BE10D52AF1B9A6E6637C370408ADF28CDE872950CF0721E464A6F8
Q067,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,correct,1,2,2,2,2,2,easy,1,maintenance_logs,filter|order-by,D37E9ECF44CD3598303ED41F4E1F2B354E02B32042FBCCA0DC2B7E93E914F1D7,8A3CA45B2951961D067C5F1853776756E2E634AFA005BD7DBA46152A8A26599A
Q068,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,correct,1,2,2,2,6,6,medium,1,asset_types|assets,aggregation|float|group-by|join|order-by,C0541BB89089D5B3740E5F78BA28C53310FA999ECB5263ABE115949FA9E33378,85CFEF7B936CE99C93FE7B3FA4D790D3A62A1C3610D4406C2FB446EF88721A92
Q069,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,correct,1,2,2,2,2,2,medium,1,asset_types|assets|locations,filter|join|order-by,64FC04748004659A8E350648FEEFFCF71CD91C47004676D8C2A955E156423F0D,4C9A53FDA153DBC282E75ED5D8A8271290B409B3983EC5245A5A355FCD513F55
Q070,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,correct,1,3,3,3,2,2,medium,1,grid_topology,filter|order-by|topology traversal,D3111E2C137EF632C3F0C27C25F0EE2BA8DB0465139BBD80B1074C8551F13AFB,DE4AB58DD907088525A343A7DAEBD70C2E24266A926BA47803FD436F0A020578
Q071,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,wrong_denotation,0,3,3,3,1,1,medium,1,assets|work_orders,filter|join|order-by,8F5898391C36AE961C5EE2EBF6F8A320BAD30068F519F3D208740AB41EADF068,E97FEB511A72F5242C5B426C15B5B68C0AC52AB5CFAA307E2F2BE34D1DCF1583
Q072,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,correct,1,1,1,1,1,1,easy,0,locations,aggregation|filter,7ED72780457EF1D5929673311337FA9DEA9B3B0C7817F76B7828CCFA696FEE04,95EAB691F3A87564414FB116CCC94458C67C735A9958F15C840959E7DB9879CB
Q073,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,correct,1,1,1,1,0,0,hard,1,technicians|work_orders,filter|nested query|order-by,9BC4CCE80443F5C08684B225D8FEED43C10536A0D7367615A07FF10FAE76CEF4,EA2420FEE687FD65F202317C768EA6E3DC6FD466407B8319A0595851D188137C
Q074,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,correct,1,2,2,2,1,1,hard,1,asset_types|assets,aggregation|float|group-by|join|order-by|top-k,6A66C111DDC7730777D0B2B151D4BC40B6476A949533F1CB602D88C12032B691,B3B989D9A5ABEE1F604FA90721954855A1D98E68FACCAD5A30A70A72116F86E3
Q075,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,correct,1,1,1,1,1,1,medium,1,technicians,filter|order-by|scalar function,2F67FAE5E50733B3997E75A05B5F853F9CEBBD394ACAEF5E6020842BC98AC6B1,8075FFA2B3AD5DABD5BC301871642C493AEFF0E21B13E50DF735B53208C4E3F9
Q076,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,wrong_denotation,0,3,3,3,8,8,hard,1,assets|locations|technicians|work_orders,filter|join|order-by,B70C2C9311992CFCD691589411C0AAECD92F9025E0F1CF753D623EA8E0D1244D,AA5687CCFF7ED2B6D7D26AF69D1CF935236DDB5C496DA6F59BF2CB5194DC765F
Q077,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,wrong_denotation,0,1,1,1,6,6,hard,1,assets|sensor_readings|work_orders,distinct|filter|join|nested query|order-by,BD206C6D06F9EE5FD1EACAC83716AD881FC58119F5A6C3E63C9AF122DBD8F21C,3A581069DD8A71B35ACBBF96C143EF11E799EF3534FA97CB6EDE4228C5CCAFE0
Q078,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,wrong_denotation,0,1,1,1,1,1,medium,0,maintenance_logs,aggregation|filter|float|time predicate,CF2887DB1249AC2E9E8DE2E199F47B20CCAFC11394EBE6DCF7F9E08AB2A3EDEB,189994EC16E232110E615D509BA67D7EB2D5E3DA5EEBE8800A9A217765A6DE0D
Q079,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,candidate_shape_mismatch,0,2,1,2,2,2,hard,1,assets|grid_topology,aggregation|group-by|having|join|order-by|topology traversal,87AFED3E653E255AE6804934C4C485C094E4908084EC4299E9D5AA53C57016B7,BF4F0EA342B7028E01793072D85D1178814F555A8FA5378F3192C135BDED2615
Q080,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,candidate_execution_error,0,3,0,3,0,4,hard,1,asset_types|assets|locations|work_orders,filter|join|order-by,072B3BF2E2DD4B6CBC601D07446E9529455D03409003D75FDBBF905E0226EE96,56DC4BFED3DB08B1C0326C1F215763519AAE73E65A2E9B35E688A92A2CB84E6B
Q081,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,wrong_denotation,0,3,3,3,2,1,medium,0,asset_types|assets|locations,filter|join,AB8CB299905617C619BC2373EEB345D6013E3A42CEDF81E842D4CD89CE7CD81B,B5DFF96C6059A8199759F61599CEF41B66796187405AC66FBA00C76616BF4C3E
Q082,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,wrong_denotation,0,3,3,3,0,1,medium,0,asset_types|assets|locations,filter|join,C09AEACC9FA6A19093D596C009A1ED7FC47A049D0F5E0243EB06B893222E1DFA,5907FBC3F9F3722B44678B02D9B02222BE4AA59CFA5D97407A69E90B2B9B2F95
Q083,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,correct,1,3,3,3,1,1,medium,0,asset_types|assets|locations,filter|join,0AF6984DFD93F6BEF0273BF8B9E4C8A99996F057DCF7B1750ACC7C56FF3968A5,7BEBBDB5539972BBDB52996E31053D376CDE31AF40998FEFDA5D143B8A068CB3
Q084,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,wrong_denotation,0,3,3,3,0,1,medium,0,asset_types|assets|locations,filter|join,B30137E02996FA4C8E689E94EF43866CE7B37659C91DC732132E5B6D62486B97,E9B608A9FE56DD4A70F4BFB2BE6A57DFDCD5857163DB2E40DB8790E68C0E983B
Q085,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,correct,1,3,3,3,1,1,medium,0,asset_types|assets|locations,filter|join,4F31DB059E6A00ABC7499CDA5B4B7C18F79C542165A85088099CE60F93C832D4,BE47859E9627B4953A38F609DBC5096697D6F691E646B1F0325383F8AF193E6E
Q086,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,wrong_denotation,0,3,3,3,0,1,medium,0,asset_types|assets|locations,filter|join,8D3B02507C3C300D7B980AB9320050D617AE2D93DDBC7C78C8DC348A2F4D0043,AD8C5AE8369AAD1CD2D29F12FEBEE5833F05100C2BD337D93549AEF9E8DE16FA
Q087,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,wrong_denotation,0,3,3,3,0,1,medium,0,asset_types|assets|locations,filter|join,9BC1E341029576E1336BAE0ED7903772CB663EA825BD32E42F58783622C8C45D,EC610E6CB8DAE78AF9A630AB0327E4D83BF7E869679B118E9B4F3AC80A125542
Q088,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,wrong_denotation,0,3,3,3,2,1,medium,0,asset_types|assets|locations,filter|join,6878474193EAEB5EAD014E30019CE7401F8C4F5D01572E86BE518A987CCAB489,AB06F6AE1D6A86C92475A4CAB67407D223CDEF7E023A33888D45D7474FBEF815
Q089,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,wrong_denotation,0,3,3,3,0,1,medium,0,asset_types|assets|locations,filter|join,88AA69CCF38D17103E0F9E8AF0887908866D1986F85110F12DC88FA18FB8F7EB,78DE4B7992B28BB07F2B0EEA4DB6D9B805E2B672F8AA3AA7A8EC1C15ADF6F8C0
Q090,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,correct,1,3,3,3,1,1,medium,0,asset_types|assets|locations,filter|join,5539530F4EFB87ECBBA5155D8762408F4DDFF3810929EFC4740A9A23022907E9,F2995887A6CDE41BAE098E58C25E5FE4A6FC18517FBDFD424ECDB715AADC1B76
Q091,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,wrong_denotation,0,3,3,3,0,1,medium,0,asset_types|assets|locations,filter|join,092C1E4C288BD51B51DBE23098A5D8E192CD1B0218498513808C0F837CECFFA6,C90ADD655689FCD9911FDA1120AE5F0439C0E554E9CB8C8DF1BF70881774653C
Q092,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,correct,1,3,3,3,1,1,medium,0,asset_types|assets|locations,filter|join,AD6DAC4DDEB1DE4004D651F68C28C0F667DF560A5742447DF902AF756AFC2CDE,8C7606BCDD6CFBA13724611294FE27BA6416EAF37F7B0A9A7BA4CF7F2840E2AE
Q093,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,correct,1,3,3,3,1,1,medium,0,asset_types|assets|locations,filter|join,32AE5049E0876093990B929630DB0E37773378C6B0A8EE92CC0A03EDFAF3BA51,80AA5E635828D15D65DE1C95E333A7C29B831D491A1AAB2C3B4AF00FA7524316
Q094,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,wrong_denotation,0,3,3,3,0,1,medium,0,asset_types|assets|locations,filter|join,0A2EDF83699F1A4E3C947CAD971830147D09429B7F2A162953C22E44F3DA5878,72A4EEC70FE114219C53C3B3BDB8956BAB9A8F048CF56A4EC08DCCDB2F00013F
Q095,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,correct,1,3,3,3,1,1,medium,0,asset_types|assets|locations,filter|join,AE558CB58D3F77AD5CE6C1794B8A72F412BEF72656ECE7C17DA4FDDD323D9E7D,26D884CC511DBF8DCE2BA5F82EB15338F8DF136F43F11EF608B9CB5A0125BFFF
Q096,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,correct,1,3,3,3,1,1,medium,0,asset_types|assets|locations,filter|join,03EBBBA25C93D2F3243ADE93948EF53D2FD0E6A4D900CA4091101378A990D70A,D7A4E1B40F05EE267E53226B4C3B2AD861809C274003AFDB2DC6103556EF15BC
Q097,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,correct,1,3,3,3,1,1,medium,0,asset_types|assets|locations,filter|join,3C6E5ABC626A02ADD5EA842A20973C2E633F2DACE2EEB1B896D01FE14224235B,F5EC9300EA6C17C34C465780B1B3B1AF5C281D823AAE63B38AAEA0943779E901
Q098,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,wrong_denotation,0,3,3,3,0,1,medium,0,asset_types|assets|locations,filter|join,75F2F60644E0C311B542651D040E548F5FFDB49B5F9D1512C88B8ACD7978D49F,2C0C09F5495E655CB3AAE807E7D9ED40B69561C9DE1C4481CA8935F94D119B46
Q099,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,wrong_denotation,0,3,3,3,1,1,medium,1,assets|work_orders,filter|join|order-by,B0CBD2F90F94BDB0A04D0BAEEB639570C76205D248A1A8F08554A7E43EB29290,6BF9EBE685BB1E6B61F9AD8B1B4FC8220894AEFB6A787DA91E08B6766DEB8980
Q100,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,wrong_denotation,0,3,3,3,1,1,medium,1,assets|work_orders,filter|join|order-by,EC2CDBE42C575770DC21B761436E79E379E9BE75C6894907EA2A5E6196AA204D,D71A3F8AB7F6C275DA1810FA42D3F080E31986F00F4D37EEF1710E34D8F02D47
Q101,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,wrong_denotation,0,3,3,3,1,1,medium,1,assets|work_orders,filter|join|order-by,0846F999CAAAE5F6B095D7E637838B5645FF0060320377AECA5EAA4526875323,9E554A31806BDEBEF5515422C23D4B4B54F69A2383A30770E2496EE85235414E
Q102,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,wrong_denotation,0,3,3,3,1,1,medium,1,assets|work_orders,filter|join|order-by,436B0EFEACCD3E90AC581366A49683AFB8156EF26CFB2C30AB8B50FDDAFD1921,B91FC88F8737230FD282F58A0C69BC42A1DE8D99665299EF53B09E57C7512DE1
Q103,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,wrong_denotation,0,3,3,3,1,1,medium,1,assets|work_orders,filter|join|order-by,0587C7C87DC799603F81405845EB99DEF938FB774D5FE621E3D5A71A0AFE0C91,C386265AAB4973D3DC9FBC7633211E0BC9312C72B649097932B1819450C922BC
Q104,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,correct,1,3,3,3,0,0,medium,1,assets|work_orders,filter|join|order-by,ACD53D12AD1ED79B8BE254B65C3D01DE19D11723AB04BF2AD2B6DBCE68390DB4,41AF7A63B404C8F1F460E26A3EAC59A9A25A503835E2A473A9C172D2FF945282
Q105,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,wrong_denotation,0,3,3,3,1,1,medium,1,assets|work_orders,filter|join|order-by,D1F6F5009954E44723B1D7B1E20EE873C7D3230A0C2D7AC64E5D8C8308D762EA,9A87A0113FB5B583C3E278A16AB9681F3380F6F743363449CD2E9606D64555CB
Q106,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,wrong_denotation,0,3,3,3,1,1,medium,1,assets|work_orders,filter|join|order-by,2115BF09EA2749A105D3EC372379C5EC01796D1398CF4840BABB05BA963F240A,ABC385CDC88056C5B240CBB1CBF71D84FA00AAF5F2D1A0016012A05C9FE63AA9
Q107,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,correct,1,3,3,3,0,0,medium,1,assets|work_orders,filter|join|order-by,AA40A0ACBCD71B34B4E863944D7D51EDB7127808AC1E1AF010336A50F5EC9E6F,92CD6A92EA310D3EF3D24DF6FD0EF1DB23D6F439F5C40EBD548AD297CC29C55D
Q108,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,wrong_denotation,0,3,3,3,1,1,medium,1,assets|work_orders,filter|join|order-by,EA1E7DD6A5AB2A38FDC830B42C8FEFA92EE5082BCF518896EB8F847E1F9CD285,CB6B1F12686B8F23DE9AB1A591B17B55257DC5B84CF97EDC158E742AB5593C4D
Q109,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,wrong_denotation,0,3,3,3,1,1,medium,1,assets|work_orders,filter|join|order-by,54DB4413F0DE56C41732F1E4E719C44880C9EE62C2F048E433F73D48152B6677,CA891F2337BC1FABC1EDA04BF4318D3BD5F81EE4556115D682E97ABE45439A62
Q110,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,correct,1,3,3,3,0,0,medium,1,assets|work_orders,filter|join|order-by,B49936D4C1B5A6C2564D21E3438D920806629E6E992DE4FB72D446F7CCEBB6F3,1F87F45858C889D3425AFBDDCDEB10D5915FBFF7D93B3E5A204717DC800E1499
Q111,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,wrong_denotation,0,3,3,3,1,1,medium,1,assets|work_orders,filter|join|order-by,FFC6732451219635775EC9C11322CF9E96372367BE2021EF095498DA3AE98971,82F9129BF81A30B5E70DD063E12B3D72E1EF7A64810C18CFF2A4489065CD6614
Q112,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,wrong_denotation,0,3,3,3,1,1,medium,1,assets|work_orders,filter|join|order-by,2AEB3AEFB580284DCB9C214B8F08D0F7BE1FAF7D977394394CECCBF150DC5715,A8224D1F700D864B9A1A7ED63F945DEFD172078F0DC7A07137B6AA3A15658BA4
Q113,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,wrong_denotation,0,3,3,3,1,1,medium,1,assets|work_orders,filter|join|order-by,D0D567DADE8B43904856274472EEE1277B10A4A6371E80E2B568E5846821E7D3,BCF472BEA807A36A0A6146014EB6B342D54472212ADC8E37F45C09ED82DF1DB0
Q114,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,wrong_denotation,0,3,3,3,1,1,medium,1,assets|work_orders,filter|join|order-by,8F5898391C36AE961C5EE2EBF6F8A320BAD30068F519F3D208740AB41EADF068,E97FEB511A72F5242C5B426C15B5B68C0AC52AB5CFAA307E2F2BE34D1DCF1583
Q115,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,wrong_denotation,0,3,3,3,1,1,medium,1,assets|work_orders,filter|join|order-by,26B46320732E02AFC476E790EC5BBB852AE3176A57A53E38D6379A973E72FBB5,9FEDD4D8A154A5979AB6353D353EF5729594B3018ECE5AEB20824FCC6C1D9A94
Q116,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,wrong_denotation,0,3,3,3,1,1,medium,1,assets|work_orders,filter|join|order-by,D7FC701DD1DB713070435CB57245B7DCD02612D31A0DBBADF28ACC997A9B31A4,9C493A195F29C0AB271B65A6DE85273D13DFE693DC84B3DF1755BBEC92C8150C
Q117,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,correct,1,4,4,4,1,1,medium,1,assets|sensor_readings,filter|float|join|order-by|time predicate|top-k,371996ADB8316FFC106484AB14FDEE958E525A2799BAA23E81C0E7723F4F0EA8,ADDB11C32923185E4B1B5D4FAF244BB15F14A267EB51F4A4E1042B99C6CFAC41
Q118,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,correct,1,4,4,4,1,1,medium,1,assets|sensor_readings,filter|float|join|order-by|time predicate|top-k,44AA2B0F4B1612A4250F06EF45E32122A262D03A005CCA2694D1974FACFB68F3,6C2CE94927FE1ED8110277B2991EB547D2F0DED199533691FF05F7A8AF570602
Q119,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,correct,1,4,4,4,1,1,medium,1,assets|sensor_readings,filter|float|join|order-by|time predicate|top-k,51B943CFD47883175AA4C3A276B86F4121845467E8704CEA64BBFF6DBFA18277,235D55B60C02355C29746D04A7A4CD7F52DF41E442EE169FCD3F3A03CD004476
Q120,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,correct,1,4,4,4,1,1,medium,1,assets|sensor_readings,filter|float|join|order-by|time predicate|top-k,4A7CBCD172ACC98E3F3776A20DA6A3894D3F1D3FD55443111F7B95804B1B3FA6,C538A82A512A0972EFCFEF46D832F24EDA184A51136A4E6375FC335EB27B5DE9
Q121,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,correct,1,4,4,4,1,1,medium,1,assets|sensor_readings,filter|float|join|order-by|time predicate|top-k,6FDE5CABB1D95A6BCAC7A1C7B01314E437AA41025CB9AC9F53733C184C11DEBE,38D2BE7FBE3C6C649A1B5FA80ACBEEF334758BA2C540752007AC4561E174B1BD
Q122,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,correct,1,4,4,4,1,1,medium,1,assets|sensor_readings,filter|float|join|order-by|time predicate|top-k,E3AA7D71D49311E65537C7C2D827460B4632F0F2E180E3BCEDB76D94B481D6FB,F39EF13DC8ABDEE58F9EB1B202C277013B7B800B148381AF26EA6775491ECF7E
Q123,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,correct,1,4,4,4,1,1,medium,1,assets|sensor_readings,filter|float|join|order-by|time predicate|top-k,47263BD7E90E53DF12BDF0221DE277D12E46AAF827073E85876A001ADC03B58C,1BC2E46D210D620AAF5C84F771E1E5581E2642CE844524674C2B2F589DC9FAB2
Q124,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,correct,1,4,4,4,1,1,medium,1,assets|sensor_readings,filter|float|join|order-by|time predicate|top-k,453350A38CEB1BE81AF06DBB9399958B5C9D8E6BD1B0BD9AFBFAAB884E90B9DC,A290DB31E66C08B49FC8C381F2F60A0BD658ACBB2AEA91A4A5C96575AE60160C
Q125,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,correct,1,4,4,4,1,1,medium,1,assets|sensor_readings,filter|float|join|order-by|time predicate|top-k,23F3C344866F2C6F102F3EDF9022E3885A24410C6C55C697C7C78244D3FFF719,7992EEE72D9FD9518655D7883286F6CB288BED666AD4716BE67643D7CDF04F5C
Q126,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,correct,1,4,4,4,1,1,medium,1,assets|sensor_readings,filter|float|join|order-by|time predicate|top-k,F0C649DB5950ACBA90246D0AE9D54ED51BF88DAA104564FE17059AFE25A9CE3A,51DCC1CF59797FDB8D524E21A8085A4B1C32D7753B2428EB1AB377F9CD3DC134
Q127,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,correct,1,4,4,4,1,1,medium,1,assets|sensor_readings,filter|float|join|order-by|time predicate|top-k,4F9C9EADBC3010B65A978953E4F45654B362D183ACEA1F5FA9720A57B78EEB6D,A117A0E5D5CA594A8D37A55430C71E3AD7C33D86B2891BF2E96A4297744253E1
Q128,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,correct,1,4,4,4,1,1,medium,1,assets|sensor_readings,filter|float|join|order-by|time predicate|top-k,3671B1268601604908DB209E388249530A74BFC845743673CA0767F75FDC322F,BB81A8F11DA0187DA28E4D6AD68735970ACB5A2AFC07414BD2427DB0A369C598
Q129,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,correct,1,4,4,4,1,1,medium,1,assets|sensor_readings,filter|float|join|order-by|time predicate|top-k,F101BDAF9D232C506C0A1A61BE37608A008E830AC892A2B0B7C3CAFBF4220391,8CA57CC09F45306A7B17C7CF6513E8374167574D8555012E6AE7FF89181B04E5
Q130,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,correct,1,4,4,4,1,1,medium,1,assets|sensor_readings,filter|float|join|order-by|time predicate|top-k,18B39FCD55ACD8368D2A9D0FA9D9A00F595DB163D853BFD5758C12A6D89D4AC4,66009698E99F05D64B9A5E5BE82CA02620C032CF817352FD25624D9FA0493B18
Q131,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,correct,1,1,1,1,1,1,easy,0,assets|locations,aggregation|filter|join,61D9234CC051CA912C61CEBC1511FEF4D034CEE7101DF37545351D420345553F,926DAC82557721913B5B755DEF4E6D7902333789F9AFF24165E7D060F583B4D1
Q132,qwen:F11_Compact_WithShape,C003,qwen:F11_Compact_WithShape,correct,1,1,1,1,1,1,easy,0,assets|locations,aggregation|filter|join,76EF770A601EEC51C145FE160968803B384A4C45109E327F353ADBAC15A23A30,87F227DF6F9A9C2278171B0FA86333BBFED04EF17B9C027C1C384F7A5604A920
